groupsize,protocol,operation,clientrole,setuptime,operationtime
128,FULL,add,RECIPIENT,30.61402,30.184962
128,FULL,add,RECIPIENT,30.321561,30.849967
128,FULL,add,RECIPIENT,32.73191,32.017639
128,FULL,add,RECIPIENT,28.639079,32.3904
128,FULL,add,RECIPIENT,30.39321,31.123396
128,FULL,add,RECIPIENT,29.366633,31.442916
128,FULL,add,RECIPIENT,28.908378,32.035512
128,FULL,add,RECIPIENT,29.499271,30.373061
128,FULL,add,RECIPIENT,29.944975,32.711776
128,FULL,add,RECIPIENT,29.304076,31.469459
128,FULL,add,RECIPIENT,30.674784,31.407018
128,FULL,add,RECIPIENT,28.622845,30.619081
128,FULL,add,RECIPIENT,30.643329,30.315786
128,FULL,add,RECIPIENT,29.316904,30.843542
128,FULL,add,RECIPIENT,29.183695,31.680398
128,FULL,add,RECIPIENT,30.456186,31.066762
128,FULL,add,RECIPIENT,28.858068,30.876182
128,FULL,add,RECIPIENT,29.505968,33.183756
128,FULL,add,RECIPIENT,28.492799,30.721771
128,FULL,add,RECIPIENT,29.7487,31.186732
128,FULL,add,RECIPIENT,28.442635,30.86622
128,FULL,add,RECIPIENT,30.088314,34.167456
128,FULL,add,RECIPIENT,29.162151,30.198874
128,FULL,add,RECIPIENT,29.697399,31.454936
128,FULL,add,RECIPIENT,31.148593,31.07071
128,FULL,add,RECIPIENT,29.047212,31.869999
128,FULL,add,RECIPIENT,30.628055,31.119277
128,FULL,add,RECIPIENT,30.475169,32.442167
128,FULL,add,RECIPIENT,29.360134,31.454097
128,FULL,add,RECIPIENT,31.709073,36.547958
128,FULL,add,RECIPIENT,29.124324,31.163105
128,FULL,add,RECIPIENT,29.797542,30.699291
128,FULL,add,RECIPIENT,29.743325,31.028957
128,FULL,add,RECIPIENT,30.947784,32.210161
128,FULL,add,RECIPIENT,29.513293,31.56034
128,FULL,add,RECIPIENT,29.741949,30.812642
128,FULL,add,RECIPIENT,28.930183,30.846035
128,FULL,add,RECIPIENT,30.728203,31.159377
128,FULL,add,RECIPIENT,29.771439,32.011107
128,FULL,add,RECIPIENT,29.703019,31.030197
128,FULL,add,RECIPIENT,28.83574,31.060386
128,FULL,add,RECIPIENT,28.761543,31.031491
128,FULL,add,RECIPIENT,29.772967,32.947329
128,FULL,add,RECIPIENT,28.915983,31.478755
128,FULL,add,RECIPIENT,30.147522,31.321688
128,FULL,add,RECIPIENT,28.873774,30.960667
128,FULL,add,RECIPIENT,29.923966,31.445262
128,FULL,add,RECIPIENT,29.843811,31.751073
128,FULL,add,RECIPIENT,29.097625,32.631547
128,FULL,add,RECIPIENT,29.197628,31.051183
128,FULL,add,RECIPIENT,29.215494,30.393692
128,FULL,add,RECIPIENT,29.407661,30.31525
128,FULL,add,RECIPIENT,30.243026,33.787477
128,FULL,add,RECIPIENT,29.895964,30.888534
128,FULL,add,RECIPIENT,29.973655,38.626737
128,FULL,add,RECIPIENT,30.165556,31.928198
128,FULL,add,RECIPIENT,29.308721,30.426939
128,FULL,add,RECIPIENT,28.919222,32.130376
128,FULL,add,RECIPIENT,29.614089,32.367731
128,FULL,add,RECIPIENT,29.041443,30.419263
128,FULL,add,RECIPIENT,29.760298,32.405895
128,FULL,add,RECIPIENT,28.95284,30.638295
128,FULL,add,RECIPIENT,29.311815,31.25312
128,FULL,add,RECIPIENT,31.837527,31.905911
128,FULL,add,RECIPIENT,29.759146,31.068531
128,FULL,add,RECIPIENT,28.678945,30.137312
128,FULL,add,RECIPIENT,28.891904,30.931523
128,FULL,add,RECIPIENT,29.597255,30.594781
128,FULL,add,RECIPIENT,28.757879,31.53303
128,FULL,add,RECIPIENT,31.132481,31.338308
128,FULL,add,RECIPIENT,28.966108,30.735801
128,FULL,add,RECIPIENT,30.648722,31.186263
128,FULL,add,RECIPIENT,29.170448,31.470551
128,FULL,add,RECIPIENT,29.944045,32.727132
128,FULL,add,RECIPIENT,28.980677,30.77249
128,FULL,add,RECIPIENT,29.170254,30.29736
128,FULL,add,RECIPIENT,31.218667,32.498008
128,FULL,add,RECIPIENT,28.95221,33.538798
128,FULL,add,RECIPIENT,29.224664,31.866725
128,FULL,add,RECIPIENT,29.508359,31.652837
128,FULL,add,RECIPIENT,29.163313,31.015407
128,FULL,add,RECIPIENT,28.882875,30.51148
128,FULL,add,RECIPIENT,29.608403,31.806027
128,FULL,add,RECIPIENT,28.580043,30.712916
128,FULL,add,RECIPIENT,29.699801,31.253933
128,FULL,add,RECIPIENT,28.680553,30.783237
128,FULL,add,RECIPIENT,29.097428,30.909267
128,FULL,add,RECIPIENT,28.64087,31.089198
128,FULL,add,RECIPIENT,29.456632,31.498416
128,FULL,add,RECIPIENT,28.938857,31.990271
128,FULL,add,RECIPIENT,31.879757,30.614407
128,FULL,add,RECIPIENT,30.210665,31.17443
128,FULL,add,RECIPIENT,28.927435,30.712901
128,FULL,add,RECIPIENT,29.094156,30.561299
128,FULL,add,RECIPIENT,28.730872,31.858159
128,FULL,add,RECIPIENT,29.017655,31.149539
128,FULL,add,RECIPIENT,28.914593,31.394511
128,FULL,add,RECIPIENT,30.333775,31.291726
128,FULL,add,RECIPIENT,28.975825,30.831553
128,FULL,add,RECIPIENT,29.485613,32.097367
128,FULL,add,RECIPIENT,32.889118,30.527571
128,FULL,add,RECIPIENT,29.407208,30.98708
128,FULL,add,RECIPIENT,29.034263,33.739442
128,FULL,add,RECIPIENT,31.192775,30.709872
128,FULL,add,RECIPIENT,31.247584,30.838685
128,FULL,add,RECIPIENT,28.995477,30.665475
128,FULL,add,RECIPIENT,29.273979,30.997214
128,FULL,add,RECIPIENT,29.630559,31.187806
128,FULL,add,RECIPIENT,29.532069,32.548756
128,FULL,add,RECIPIENT,29.835284,31.216878
45,FULL,remove,SENDER,9.027599,12.788307
45,FULL,remove,RECIPIENT,9.837798,1.17724
45,FULL,remove,RECIPIENT,9.532589,9.41387
45,FULL,remove,RECIPIENT,9.565437,13.08453
45,FULL,remove,RECIPIENT,9.723038,11.161727
45,FULL,remove,RECIPIENT,9.598176,9.317248
45,FULL,remove,RECIPIENT,11.726421,10.147656
45,FULL,remove,RECIPIENT,9.634853,10.445701
45,FULL,remove,RECIPIENT,9.797476,10.872018
45,FULL,remove,RECIPIENT,11.563105,13.592652
45,FULL,remove,RECIPIENT,9.683867,9.423766
45,FULL,remove,RECIPIENT,9.993948,10.642798
45,FULL,remove,RECIPIENT,9.688968,10.993874
45,FULL,remove,RECIPIENT,9.753636,11.632069
45,FULL,remove,RECIPIENT,9.819827,10.14743
45,FULL,remove,RECIPIENT,9.871637,10.708258
45,FULL,remove,RECIPIENT,9.586407,13.584413
45,FULL,remove,RECIPIENT,9.652075,11.465894
45,FULL,remove,RECIPIENT,12.666072,10.077669
45,FULL,remove,RECIPIENT,9.766643,11.180717
45,FULL,remove,RECIPIENT,9.742761,9.887338
45,FULL,remove,RECIPIENT,9.675417,10.429935
45,FULL,remove,RECIPIENT,9.625417,9.418259
45,FULL,remove,RECIPIENT,9.716052,9.276887
45,FULL,remove,RECIPIENT,10.077203,8.955899
45,FULL,remove,RECIPIENT,10.236212,9.319008
45,FULL,remove,RECIPIENT,9.911142,9.880985
45,FULL,remove,RECIPIENT,9.643454,11.977427
45,FULL,remove,RECIPIENT,9.74796,10.693883
45,FULL,remove,RECIPIENT,9.782106,9.564815
45,FULL,remove,RECIPIENT,9.63833,10.489414
45,FULL,remove,RECIPIENT,9.681732,10.353944
45,FULL,remove,RECIPIENT,9.730679,9.095806
45,FULL,remove,RECIPIENT,9.629498,13.630996
45,FULL,remove,RECIPIENT,10.068562,13.98524
45,FULL,remove,RECIPIENT,9.772501,10.232941
45,FULL,remove,RECIPIENT,9.764462,10.175758
45,FULL,remove,RECIPIENT,9.836343,10.475694
45,FULL,remove,RECIPIENT,9.804388,11.264365
45,FULL,remove,RECIPIENT,10.03153,13.623139
45,FULL,remove,RECIPIENT,9.770361,10.527802
45,FULL,remove,RECIPIENT,10.015002,10.261174
45,FULL,remove,RECIPIENT,9.851407,13.110334
45,FULL,remove,RECIPIENT,11.476731,10.536617
45,FULL,remove,RECIPIENT,10.024601,10.159139
8,FULL,update,SENDER,1.784114,1.900703
8,FULL,update,RECIPIENT,2.445407,2.015393
8,FULL,update,RECIPIENT,2.416156,2.070115
8,FULL,update,RECIPIENT,2.247591,2.079095
8,FULL,update,RECIPIENT,2.533018,2.241918
8,FULL,update,RECIPIENT,2.434319,1.937474
8,FULL,update,RECIPIENT,2.344554,2.061216
8,FULL,update,RECIPIENT,2.250172,2.158253
128,FULL,add,SENDER,27.659414,33.720076
128,FULL,add,RECIPIENT,31.547051,31.41897
128,FULL,add,RECIPIENT,30.665389,31.932718
128,FULL,add,RECIPIENT,30.116744,31.003343
128,FULL,add,RECIPIENT,31.115986,30.873744
128,FULL,add,RECIPIENT,30.490846,31.548647
128,FULL,add,RECIPIENT,28.941219,30.088652
128,FULL,add,RECIPIENT,28.797392,34.139205
128,FULL,add,RECIPIENT,29.35354,32.102952
128,FULL,add,RECIPIENT,30.428077,32.432409
128,FULL,add,RECIPIENT,29.081245,30.010521
128,FULL,add,RECIPIENT,29.134784,31.377691
128,FULL,add,RECIPIENT,28.786214,30.652892
128,FULL,add,RECIPIENT,29.700626,31.017916
128,FULL,add,RECIPIENT,29.511826,30.019132
128,FULL,add,RECIPIENT,30.647745,32.606104
128,FULL,add,RECIPIENT,31.018192,31.306256
128,FULL,add,RECIPIENT,29.583119,31.231617
128,FULL,add,RECIPIENT,29.030488,31.029701
128,FULL,add,RECIPIENT,29.67315,32.813768
128,FULL,add,RECIPIENT,29.481228,31.350946
128,FULL,add,RECIPIENT,29.167453,32.270077
128,FULL,add,RECIPIENT,28.965797,30.723602
128,FULL,add,RECIPIENT,29.458782,33.188248
128,FULL,add,RECIPIENT,29.074308,31.564746
128,FULL,add,RECIPIENT,30.827746,37.043139
128,FULL,add,RECIPIENT,28.972803,30.456494
128,FULL,add,RECIPIENT,29.967409,32.065007
128,FULL,add,RECIPIENT,29.538866,30.517751
128,FULL,add,RECIPIENT,32.635278,31.140963
128,FULL,add,RECIPIENT,30.215809,32.181163
128,FULL,add,RECIPIENT,29.794816,33.264645
128,FULL,add,RECIPIENT,29.12289,32.687617
128,FULL,add,RECIPIENT,30.203722,30.662806
128,FULL,add,RECIPIENT,29.605932,31.749853
128,FULL,add,RECIPIENT,30.332705,31.281787
128,FULL,add,RECIPIENT,29.483916,30.655658
128,FULL,add,RECIPIENT,30.017833,32.662585
128,FULL,add,RECIPIENT,29.056959,31.028459
128,FULL,add,RECIPIENT,30.121897,31.763929
128,FULL,add,RECIPIENT,29.357572,30.535204
128,FULL,add,RECIPIENT,29.610877,30.28317
128,FULL,add,RECIPIENT,29.04589,30.273767
128,FULL,add,RECIPIENT,30.54128,32.774
128,FULL,add,RECIPIENT,30.059793,31.700346
128,FULL,add,RECIPIENT,32.001642,31.528556
128,FULL,add,RECIPIENT,29.718962,31.21619
128,FULL,add,RECIPIENT,30.062965,31.255241
128,FULL,add,RECIPIENT,29.682074,30.960179
128,FULL,add,RECIPIENT,31.867156,30.278033
128,FULL,add,RECIPIENT,29.880683,31.533514
128,FULL,add,RECIPIENT,28.956521,31.318839
128,FULL,add,RECIPIENT,29.215011,30.970503
128,FULL,add,RECIPIENT,31.288753,31.673645
128,FULL,add,RECIPIENT,30.082193,30.628318
128,FULL,add,RECIPIENT,31.289941,31.224509
128,FULL,add,RECIPIENT,29.857411,30.861271
128,FULL,add,RECIPIENT,29.824147,31.51523
128,FULL,add,RECIPIENT,28.525093,30.529173
128,FULL,add,RECIPIENT,28.978626,33.278873
128,FULL,add,RECIPIENT,29.169028,32.944078
128,FULL,add,RECIPIENT,29.173614,30.585081
128,FULL,add,RECIPIENT,30.047525,30.838817
128,FULL,add,RECIPIENT,30.28103,31.135754
128,FULL,add,RECIPIENT,28.636833,29.879383
128,FULL,add,RECIPIENT,29.235329,31.07407
128,FULL,add,RECIPIENT,29.645814,34.434524
128,FULL,add,RECIPIENT,37.20896,31.8045
128,FULL,add,RECIPIENT,29.227167,30.033882
128,FULL,add,RECIPIENT,30.783206,32.810148
128,FULL,add,RECIPIENT,29.449611,31.153537
128,FULL,add,RECIPIENT,30.459217,31.317295
128,FULL,add,RECIPIENT,31.434835,31.267868
128,FULL,add,RECIPIENT,29.406098,32.707806
128,FULL,add,RECIPIENT,30.80997,31.32102
128,FULL,add,RECIPIENT,29.137589,30.693712
128,FULL,add,RECIPIENT,29.07808,31.863864
128,FULL,add,RECIPIENT,29.707069,30.727817
128,FULL,add,RECIPIENT,29.958249,30.872686
128,FULL,add,RECIPIENT,29.207858,30.50605
128,FULL,add,RECIPIENT,29.194419,30.754269
128,FULL,add,RECIPIENT,28.729978,30.501046
128,FULL,add,RECIPIENT,30.447548,31.115206
128,FULL,add,RECIPIENT,30.985767,31.239798
128,FULL,add,RECIPIENT,29.777744,33.432077
128,FULL,add,RECIPIENT,28.798894,34.788505
128,FULL,add,RECIPIENT,29.197698,30.878496
128,FULL,add,RECIPIENT,29.807805,30.424183
128,FULL,add,RECIPIENT,29.264207,31.907818
128,FULL,add,RECIPIENT,29.521635,31.554355
128,FULL,add,RECIPIENT,29.973904,31.19573
128,FULL,add,RECIPIENT,29.179862,31.403499
128,FULL,add,RECIPIENT,28.81409,30.434111
128,FULL,add,RECIPIENT,28.943524,29.886162
128,FULL,add,RECIPIENT,29.889575,30.699179
128,FULL,add,RECIPIENT,29.569043,30.95483
128,FULL,add,RECIPIENT,30.295232,30.952745
128,FULL,add,RECIPIENT,29.543505,32.364469
128,FULL,add,RECIPIENT,30.741831,31.016592
128,FULL,add,RECIPIENT,29.50311,30.817215
128,FULL,add,RECIPIENT,31.656323,31.053201
128,FULL,add,RECIPIENT,30.500927,31.226909
128,FULL,add,RECIPIENT,30.029265,33.747471
128,FULL,add,RECIPIENT,30.217501,31.873834
128,FULL,add,RECIPIENT,29.97896,32.415271
128,FULL,add,RECIPIENT,29.551024,32.615842
128,FULL,add,RECIPIENT,30.262081,31.726731
128,FULL,add,RECIPIENT,29.432032,30.863261
128,FULL,add,RECIPIENT,29.299253,31.12889
128,FULL,add,RECIPIENT,31.832241,31.196698
128,FULL,add,RECIPIENT,29.438819,30.912829
128,FULL,add,RECIPIENT,30.842626,31.223938
128,FULL,add,RECIPIENT,29.444889,32.302151
128,FULL,add,RECIPIENT,30.791298,31.367444
128,FULL,add,RECIPIENT,29.352274,31.11797
128,FULL,add,RECIPIENT,29.582679,31.575461
128,FULL,add,RECIPIENT,29.983355,30.895652
128,FULL,add,RECIPIENT,29.728834,31.512249
128,FULL,add,RECIPIENT,30.848607,31.118325
128,FULL,add,RECIPIENT,28.959868,31.113581
128,FULL,add,RECIPIENT,29.990687,31.115833
128,FULL,add,RECIPIENT,30.042872,31.330441
128,FULL,add,RECIPIENT,29.496788,30.98617
128,FULL,add,RECIPIENT,29.188228,32.125631
128,FULL,add,RECIPIENT,29.665797,31.244613
128,FULL,add,RECIPIENT,29.513028,31.536799
128,FULL,add,RECIPIENT,29.87118,30.609957
128,FULL,add,RECIPIENT,29.521349,31.894771
16,FULL,remove,SENDER,3.720622,3.583536
16,FULL,remove,RECIPIENT,3.802628,0.676875
16,FULL,remove,RECIPIENT,3.960284,3.417704
16,FULL,remove,RECIPIENT,4.172239,4.176288
16,FULL,remove,RECIPIENT,3.863389,3.276797
16,FULL,remove,RECIPIENT,3.762035,3.227378
16,FULL,remove,RECIPIENT,4.087314,3.781725
16,FULL,remove,RECIPIENT,3.817206,3.242215
16,FULL,remove,RECIPIENT,3.805176,3.51652
16,FULL,remove,RECIPIENT,3.731706,3.329269
16,FULL,remove,RECIPIENT,3.958804,3.34359
16,FULL,remove,RECIPIENT,3.927875,4.433463
16,FULL,remove,RECIPIENT,3.634124,3.369222
16,FULL,remove,RECIPIENT,3.791785,3.848646
16,FULL,remove,RECIPIENT,4.136474,3.408684
16,FULL,remove,RECIPIENT,4.507924,3.435855
45,FULL,update,SENDER,9.184104,9.002697
45,FULL,update,RECIPIENT,10.356336,11.300111
45,FULL,update,RECIPIENT,9.843221,9.186897
45,FULL,update,RECIPIENT,9.636982,9.635202
45,FULL,update,RECIPIENT,9.806174,9.658188
45,FULL,update,RECIPIENT,9.587829,9.410417
45,FULL,update,RECIPIENT,9.666049,9.277018
45,FULL,update,RECIPIENT,9.885678,10.220528
45,FULL,update,RECIPIENT,9.676701,9.341147
45,FULL,update,RECIPIENT,9.704657,9.319318
45,FULL,update,RECIPIENT,9.785337,9.480199
45,FULL,update,RECIPIENT,9.56141,9.262229
45,FULL,update,RECIPIENT,9.754981,9.217133
45,FULL,update,RECIPIENT,9.708456,9.210669
45,FULL,update,RECIPIENT,9.484188,9.27859
45,FULL,update,RECIPIENT,9.893575,9.119479
45,FULL,update,RECIPIENT,9.614383,9.429817
45,FULL,update,RECIPIENT,9.417054,9.638338
45,FULL,update,RECIPIENT,9.66333,11.137295
45,FULL,update,RECIPIENT,9.625463,9.109857
45,FULL,update,RECIPIENT,9.599209,9.096818
45,FULL,update,RECIPIENT,9.655518,9.171489
45,FULL,update,RECIPIENT,9.960135,9.234338
45,FULL,update,RECIPIENT,9.74583,9.212683
45,FULL,update,RECIPIENT,9.651912,9.172198
45,FULL,update,RECIPIENT,9.601877,9.296554
45,FULL,update,RECIPIENT,9.909303,9.462642
45,FULL,update,RECIPIENT,9.464457,9.142328
45,FULL,update,RECIPIENT,10.093424,9.437458
45,FULL,update,RECIPIENT,9.858788,9.198808
45,FULL,update,RECIPIENT,9.874161,9.400987
45,FULL,update,RECIPIENT,9.817312,9.538813
45,FULL,update,RECIPIENT,10.883147,9.824523
45,FULL,update,RECIPIENT,9.890533,9.496679
45,FULL,update,RECIPIENT,10.815361,11.97672
45,FULL,update,RECIPIENT,9.780948,9.454231
45,FULL,update,RECIPIENT,9.734328,9.305759
45,FULL,update,RECIPIENT,9.769661,9.317001
45,FULL,update,RECIPIENT,9.661022,9.175954
45,FULL,update,RECIPIENT,9.802684,9.384678
45,FULL,update,RECIPIENT,9.675986,9.23473
45,FULL,update,RECIPIENT,10.093225,9.336904
45,FULL,update,RECIPIENT,9.737621,9.438382
45,FULL,update,RECIPIENT,9.906318,9.112989
45,FULL,update,RECIPIENT,10.163972,9.468399
11,FULL,message,SENDER,2.395002,0.16828
11,FULL,message,RECIPIENT,2.755846,0.699479
11,FULL,message,RECIPIENT,3.043108,0.574614
11,FULL,message,RECIPIENT,3.057894,0.532259
11,FULL,message,RECIPIENT,2.779037,0.6849
11,FULL,message,RECIPIENT,2.756577,0.394249
11,FULL,message,RECIPIENT,2.626406,0.962168
11,FULL,message,RECIPIENT,2.842299,0.500699
11,FULL,message,RECIPIENT,2.944442,0.256569
11,FULL,message,RECIPIENT,2.582527,0.21911
11,FULL,message,RECIPIENT,3.042807,0.39133
11,FULL,add,SENDER,2.574462,2.521433
11,FULL,add,RECIPIENT,3.268166,3.799338
11,FULL,add,RECIPIENT,2.977431,3.795182
11,FULL,add,RECIPIENT,3.138255,3.727133
11,FULL,add,RECIPIENT,3.273369,3.619073
11,FULL,add,RECIPIENT,2.774641,3.701961
11,FULL,add,RECIPIENT,2.654731,3.616907
11,FULL,add,RECIPIENT,2.662153,3.685113
11,FULL,add,RECIPIENT,2.71042,4.398719
11,FULL,add,RECIPIENT,2.771312,4.006256
11,FULL,add,RECIPIENT,3.074262,4.791762
64,FULL,remove,SENDER,13.296355,13.342066
64,FULL,remove,RECIPIENT,13.880458,1.687614
64,FULL,remove,RECIPIENT,15.308638,13.584879
64,FULL,remove,RECIPIENT,14.086034,13.633947
64,FULL,remove,RECIPIENT,13.679273,13.322662
64,FULL,remove,RECIPIENT,13.946303,13.941504
64,FULL,remove,RECIPIENT,13.826312,13.304902
64,FULL,remove,RECIPIENT,14.071462,13.841902
64,FULL,remove,RECIPIENT,13.854352,15.579595
64,FULL,remove,RECIPIENT,14.072982,13.14364
64,FULL,remove,RECIPIENT,13.817152,13.205887
64,FULL,remove,RECIPIENT,13.839334,13.565817
64,FULL,remove,RECIPIENT,15.547336,13.706963
64,FULL,remove,RECIPIENT,13.958372,13.225241
64,FULL,remove,RECIPIENT,13.833225,13.68817
64,FULL,remove,RECIPIENT,14.053772,13.514151
64,FULL,remove,RECIPIENT,15.652151,14.846316
64,FULL,remove,RECIPIENT,14.862205,13.24839
64,FULL,remove,RECIPIENT,14.869723,13.578659
64,FULL,remove,RECIPIENT,13.71748,13.373223
64,FULL,remove,RECIPIENT,13.882494,14.092657
64,FULL,remove,RECIPIENT,13.776194,13.487641
64,FULL,remove,RECIPIENT,14.071126,13.595578
64,FULL,remove,RECIPIENT,14.078483,13.53189
64,FULL,remove,RECIPIENT,14.091572,13.667773
64,FULL,remove,RECIPIENT,13.888447,13.68442
64,FULL,remove,RECIPIENT,14.730462,13.270607
64,FULL,remove,RECIPIENT,14.253086,13.496692
64,FULL,remove,RECIPIENT,13.941575,13.788675
64,FULL,remove,RECIPIENT,13.909527,13.401403
64,FULL,remove,RECIPIENT,13.815234,13.563829
64,FULL,remove,RECIPIENT,14.13449,13.689091
64,FULL,remove,RECIPIENT,14.593598,13.691488
64,FULL,remove,RECIPIENT,14.110408,13.869717
64,FULL,remove,RECIPIENT,13.95292,13.608384
64,FULL,remove,RECIPIENT,15.373004,13.596703
64,FULL,remove,RECIPIENT,13.90059,13.799981
64,FULL,remove,RECIPIENT,14.148147,13.525714
64,FULL,remove,RECIPIENT,13.940235,13.664809
64,FULL,remove,RECIPIENT,14.100873,13.776526
64,FULL,remove,RECIPIENT,13.839378,14.063187
64,FULL,remove,RECIPIENT,14.009174,13.658069
64,FULL,remove,RECIPIENT,13.952976,14.151278
64,FULL,remove,RECIPIENT,14.433297,13.577767
64,FULL,remove,RECIPIENT,13.839487,14.754615
64,FULL,remove,RECIPIENT,13.876091,13.710756
64,FULL,remove,RECIPIENT,14.08203,13.629733
64,FULL,remove,RECIPIENT,14.872283,13.538009
64,FULL,remove,RECIPIENT,13.96791,13.867656
64,FULL,remove,RECIPIENT,13.815713,13.715625
64,FULL,remove,RECIPIENT,13.981769,13.7357
64,FULL,remove,RECIPIENT,14.009688,13.474155
64,FULL,remove,RECIPIENT,13.907443,13.553233
64,FULL,remove,RECIPIENT,14.026638,14.250573
64,FULL,remove,RECIPIENT,14.022016,14.044578
64,FULL,remove,RECIPIENT,14.386971,14.025635
64,FULL,remove,RECIPIENT,14.139195,13.897772
64,FULL,remove,RECIPIENT,14.062803,14.727736
64,FULL,remove,RECIPIENT,13.768934,13.242625
64,FULL,remove,RECIPIENT,15.242705,14.264139
64,FULL,remove,RECIPIENT,13.844536,13.758713
64,FULL,remove,RECIPIENT,13.880954,13.442685
64,FULL,remove,RECIPIENT,14.299823,13.559762
64,FULL,remove,RECIPIENT,14.278802,13.549406
64,FULL,add,SENDER,14.82935,14.699814
64,FULL,add,RECIPIENT,14.379516,14.859017
64,FULL,add,RECIPIENT,13.930792,14.999802
64,FULL,add,RECIPIENT,14.800723,14.755292
64,FULL,add,RECIPIENT,13.789044,14.990961
64,FULL,add,RECIPIENT,14.052195,14.955052
64,FULL,add,RECIPIENT,13.931177,15.333345
64,FULL,add,RECIPIENT,15.339722,15.591664
64,FULL,add,RECIPIENT,14.986068,15.766598
64,FULL,add,RECIPIENT,14.021043,15.40244
64,FULL,add,RECIPIENT,14.390631,14.935092
64,FULL,add,RECIPIENT,13.993664,15.298235
64,FULL,add,RECIPIENT,13.945775,14.925378
64,FULL,add,RECIPIENT,15.907443,15.690349
64,FULL,add,RECIPIENT,14.074714,15.458289
64,FULL,add,RECIPIENT,14.215233,14.853336
64,FULL,add,RECIPIENT,14.061597,15.243972
64,FULL,add,RECIPIENT,14.357678,15.499088
64,FULL,add,RECIPIENT,14.044384,15.289612
64,FULL,add,RECIPIENT,15.229499,15.239449
64,FULL,add,RECIPIENT,14.692213,15.401527
64,FULL,add,RECIPIENT,15.691212,15.33615
64,FULL,add,RECIPIENT,14.154863,14.783782
64,FULL,add,RECIPIENT,14.31463,15.075905
64,FULL,add,RECIPIENT,14.645288,15.33714
64,FULL,add,RECIPIENT,14.283139,14.846041
64,FULL,add,RECIPIENT,14.063872,15.67739
64,FULL,add,RECIPIENT,14.709742,14.908732
64,FULL,add,RECIPIENT,13.994023,15.973466
64,FULL,add,RECIPIENT,14.744685,16.391586
64,FULL,add,RECIPIENT,14.051232,15.040709
64,FULL,add,RECIPIENT,14.375538,14.860145
64,FULL,add,RECIPIENT,14.573946,14.983927
64,FULL,add,RECIPIENT,16.552498,15.160192
64,FULL,add,RECIPIENT,14.097902,14.811786
64,FULL,add,RECIPIENT,15.883817,14.966159
64,FULL,add,RECIPIENT,15.408884,15.75079
64,FULL,add,RECIPIENT,14.178297,15.275411
64,FULL,add,RECIPIENT,14.283836,14.822831
64,FULL,add,RECIPIENT,14.410391,15.550412
64,FULL,add,RECIPIENT,15.58063,15.471461
64,FULL,add,RECIPIENT,14.230359,14.671122
64,FULL,add,RECIPIENT,14.186747,15.154976
64,FULL,add,RECIPIENT,14.048572,18.108657
64,FULL,add,RECIPIENT,15.256891,14.891059
64,FULL,add,RECIPIENT,15.960066,15.013815
64,FULL,add,RECIPIENT,14.068675,14.882096
64,FULL,add,RECIPIENT,14.118507,15.372731
64,FULL,add,RECIPIENT,14.062825,15.289559
64,FULL,add,RECIPIENT,16.127702,14.914431
64,FULL,add,RECIPIENT,14.276182,14.783286
64,FULL,add,RECIPIENT,14.052048,14.861361
64,FULL,add,RECIPIENT,13.964189,16.358702
64,FULL,add,RECIPIENT,14.518292,14.92836
64,FULL,add,RECIPIENT,14.404228,15.318552
64,FULL,add,RECIPIENT,14.161057,14.899392
64,FULL,add,RECIPIENT,13.799917,14.97509
64,FULL,add,RECIPIENT,14.580241,15.485569
64,FULL,add,RECIPIENT,14.030283,14.922751
64,FULL,add,RECIPIENT,14.145844,15.516623
64,FULL,add,RECIPIENT,15.125194,14.881271
64,FULL,add,RECIPIENT,15.285895,14.835572
64,FULL,add,RECIPIENT,14.187164,16.393861
64,FULL,add,RECIPIENT,14.602415,15.506912
64,FULL,update,SENDER,13.247221,14.836039
64,FULL,update,RECIPIENT,14.233657,13.671872
64,FULL,update,RECIPIENT,14.077653,14.658882
64,FULL,update,RECIPIENT,14.98971,13.686896
64,FULL,update,RECIPIENT,13.878982,13.543767
64,FULL,update,RECIPIENT,14.617906,13.674433
64,FULL,update,RECIPIENT,14.002879,13.734648
64,FULL,update,RECIPIENT,15.316521,14.98141
